age,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
59,cellular,630,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
38,cellular,234,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
49,cellular,354,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
28,cellular,502,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
39,cellular,451,4,3,1,success,-1.8,92.893,-46.2,1.291,5099.1,no
37,cellular,93,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,no
51,telephone,250,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
31,telephone,241,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
59,cellular,142,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
46,telephone,304,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,telephone,296,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
28,telephone,651,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes
31,telephone,102,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
26,telephone,188,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,cellular,221,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
50,cellular,57,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
41,cellular,263,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
50,cellular,73,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,cellular,204,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
56,cellular,83,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
42,cellular,111,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
38,telephone,407,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,telephone,12,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
45,telephone,134,8,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
52,cellular,143,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
55,telephone,126,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,telephone,238,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
71,cellular,120,1,6,1,success,-3.4,92.431,-26.9,0.728,5017.5,no
22,telephone,91,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
30,cellular,331,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes
78,cellular,754,2,3,2,failure,-1.8,92.893,-46.2,1.264,5099.1,no
30,cellular,589,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
51,cellular,89,2,999,0,nonexistent,-1.8,93.075,-47.1,1.372,5099.1,no
35,cellular,123,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
26,cellular,92,2,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
34,telephone,9,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
49,cellular,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
50,cellular,150,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
51,telephone,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
57,cellular,187,1,999,1,failure,-2.9,92.201,-31.4,0.834,5076.2,no
33,cellular,76,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
35,telephone,41,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,cellular,609,2,7,3,success,-1.7,94.215,-40.3,0.782,4991.6,yes
39,cellular,514,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
39,telephone,919,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
20,cellular,187,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,no
55,telephone,530,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,telephone,72,1,999,0,nonexistent,-0.1,93.2,-42,4.245,5195.8,no
33,cellular,595,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
24,telephone,226,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
39,cellular,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
55,cellular,142,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
35,telephone,108,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
55,cellular,526,4,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
42,telephone,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
50,cellular,59,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
39,cellular,53,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
40,cellular,197,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
51,telephone,329,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
59,telephone,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
54,cellular,58,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
42,cellular,109,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
33,cellular,679,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
26,telephone,68,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27,cellular,54,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,no
30,cellular,230,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
42,cellular,77,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
53,cellular,126,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
36,cellular,331,1,6,4,failure,-1.1,94.199,-37.5,0.876,4963.6,yes
29,cellular,139,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
45,cellular,133,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
35,cellular,102,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,cellular,494,1,999,0,nonexistent,-1.8,92.843,-50,1.51,5099.1,no
38,cellular,19,11,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29,telephone,168,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
32,telephone,24,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
34,cellular,35,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
36,cellular,234,1,999,0,nonexistent,-0.2,92.756,-45.9,3.329,5176.3,no
51,telephone,16,17,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
34,telephone,23,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
50,cellular,1353,2,999,0,nonexistent,-3.4,92.379,-29.8,0.749,5017.5,no
54,cellular,65,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
53,cellular,88,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
52,cellular,57,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
71,cellular,363,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
52,telephone,215,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
53,telephone,332,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,cellular,287,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
43,telephone,67,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,cellular,122,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58,telephone,1234,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
46,cellular,124,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
38,cellular,456,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
34,cellular,329,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
37,telephone,58,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
40,cellular,54,4,999,0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,no
42,telephone,256,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,cellular,85,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
27,telephone,23,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
57,telephone,48,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,cellular,79,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
46,cellular,184,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
47,cellular,129,3,999,2,failure,-1.7,94.215,-40.3,0.896,4991.6,no
56,cellular,687,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,telephone,314,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
54,telephone,192,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
58,cellular,155,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30,cellular,123,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39,cellular,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
41,cellular,255,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
32,cellular,428,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,telephone,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,telephone,207,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,cellular,488,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
41,telephone,189,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,telephone,355,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
28,cellular,81,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
35,cellular,106,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
44,telephone,10,1,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,no
25,cellular,94,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
47,cellular,118,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
32,telephone,486,1,999,0,nonexistent,-0.1,93.2,-42,4.343,5195.8,yes
26,cellular,235,1,999,1,failure,-1.7,94.215,-40.3,0.893,4991.6,no
35,cellular,167,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
34,telephone,206,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
57,telephone,236,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,cellular,42,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
33,cellular,61,2,6,2,failure,-3.4,92.431,-26.9,0.731,5017.5,no
32,cellular,219,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
47,cellular,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
34,cellular,204,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
36,cellular,413,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
28,cellular,77,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
72,cellular,270,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
27,cellular,88,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
43,cellular,892,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
39,cellular,452,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27,cellular,238,4,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,yes
35,cellular,614,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
34,cellular,123,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no
36,telephone,57,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
39,cellular,749,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes
35,telephone,176,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
56,cellular,130,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
31,cellular,1327,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
31,cellular,28,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
45,cellular,27,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
20,cellular,47,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
42,cellular,111,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
39,cellular,272,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
45,telephone,65,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
50,cellular,54,15,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29,telephone,641,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,telephone,362,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,telephone,474,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,cellular,61,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
35,telephone,234,13,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
41,telephone,677,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,telephone,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
39,cellular,247,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
34,telephone,164,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
52,telephone,643,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,telephone,2653,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
59,cellular,112,4,999,1,failure,-3,92.713,-33,0.7,5023.5,no
37,cellular,175,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
33,cellular,85,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
35,telephone,288,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
33,telephone,67,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,cellular,44,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
39,telephone,302,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,cellular,77,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
29,cellular,130,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32,cellular,1143,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
35,telephone,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
36,cellular,570,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
38,cellular,239,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
32,telephone,66,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32,cellular,200,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
34,cellular,581,4,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
42,telephone,938,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
28,cellular,223,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
53,telephone,260,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,telephone,93,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,cellular,114,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,no
51,cellular,901,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
35,telephone,81,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
42,cellular,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
36,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
35,telephone,138,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,telephone,31,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
45,telephone,272,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
24,cellular,590,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,cellular,231,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,cellular,152,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
30,cellular,217,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
68,cellular,546,2,999,1,failure,-1.7,94.215,-40.3,0.889,4991.6,yes
50,cellular,137,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
32,cellular,85,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
55,cellular,371,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,telephone,135,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
55,cellular,64,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
37,cellular,56,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
41,cellular,107,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
34,cellular,102,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
33,cellular,728,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
42,cellular,312,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
56,telephone,55,9,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
46,telephone,245,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
42,cellular,163,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,cellular,214,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
53,telephone,264,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
43,cellular,206,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
52,cellular,161,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40,telephone,145,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
49,cellular,334,3,999,0,nonexistent,-3,92.713,-33,0.717,5023.5,no
41,cellular,47,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
26,cellular,215,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,telephone,304,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,telephone,164,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
36,telephone,125,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
33,telephone,321,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,telephone,49,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
61,cellular,102,2,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7,no
40,telephone,224,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,telephone,141,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
41,telephone,132,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
39,cellular,22,8,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
39,cellular,121,17,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,cellular,328,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
47,cellular,245,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
24,telephone,722,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
45,cellular,323,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
34,cellular,40,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
51,telephone,142,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
53,cellular,217,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,no
24,cellular,211,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
24,cellular,10,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,cellular,108,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
71,cellular,167,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
27,cellular,98,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
32,cellular,217,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
56,cellular,13,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
35,cellular,66,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
35,cellular,347,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38,telephone,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
52,telephone,43,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
27,cellular,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,cellular,103,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
40,telephone,26,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,cellular,122,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,cellular,162,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
35,cellular,95,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
28,cellular,611,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
25,cellular,420,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
28,cellular,202,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
31,cellular,244,1,3,1,success,-1.1,94.199,-37.5,0.878,4963.6,yes
38,cellular,539,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
53,telephone,75,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,telephone,76,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
73,cellular,135,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
34,telephone,359,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
64,telephone,671,3,999,0,nonexistent,-1.8,93.876,-40,0.697,5008.7,yes
41,cellular,167,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
51,telephone,781,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
34,cellular,116,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
50,telephone,1005,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
39,telephone,109,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34,cellular,93,1,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,no
37,telephone,226,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
40,telephone,85,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,telephone,197,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
41,cellular,188,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38,cellular,191,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
47,cellular,303,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23,cellular,523,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,telephone,83,11,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
49,cellular,91,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
51,telephone,343,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
36,cellular,225,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
49,cellular,383,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
21,telephone,250,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
34,cellular,284,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
45,cellular,367,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
54,cellular,193,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,yes
34,cellular,71,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
36,cellular,193,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
45,telephone,265,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,telephone,274,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
32,cellular,75,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
51,cellular,142,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
35,telephone,418,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,telephone,18,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,cellular,118,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
34,telephone,211,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
51,cellular,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
24,cellular,147,1,999,1,failure,-2.9,92.201,-31.4,0.851,5076.2,no
37,cellular,91,2,999,0,nonexistent,-2.9,92.469,-33.6,0.944,5076.2,no
37,telephone,90,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
56,cellular,147,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
27,telephone,24,1,999,0,nonexistent,-0.1,93.2,-42,3.853,5195.8,no
59,telephone,141,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
54,cellular,164,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
34,cellular,144,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
36,telephone,45,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
54,telephone,198,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,telephone,434,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,cellular,263,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
46,telephone,34,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
50,cellular,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
35,cellular,419,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
78,cellular,1148,1,999,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,yes
27,cellular,423,3,999,0,nonexistent,-1.7,94.215,-40.3,0.79,4991.6,yes
55,telephone,349,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
51,cellular,259,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
41,cellular,204,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
54,cellular,172,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
46,telephone,3253,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8,no
30,cellular,329,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
33,telephone,280,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
38,cellular,503,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
